Name,Symbol,Start Date,Hist.,Category,From Currency,To Currency,Source,Full Name,Activity
SYRIAN POUND TO US $ (RFV),TDSYPSP,1999/1/29,1999,Exchange Rates,Syrian Pound,United States Dollar,Refinitiv,Syrian Pound to United States Dollar (Refinitiv),Active
SZL TO USD PTAX (BR),SZUSCBR,2011/10/7,2011,Exchange Rates,-,United States Dollar,-,SZL to USD Ptax (BR),Active
TAIWAN $ INDEX 83=100 (TEJ),NTDTWER,1997/1/6,1997,Exchange Rates,Taiwanese Dollar,United States Dollar,TEJ - The Taiwan Economic Journal,Taiwan$ Index 83 = 100 (TEJ),Active
TAIWAN DOLLAR 1M FX VOLATILITY,FVTWD1M,1999/8/11,1999,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,Taiwan Dollar 1 Month FX Volatility,Active
TAIWAN DOLLAR 1W FX VOLATILITY,FVTWD1W,2003/1/7,2003,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,Taiwan Dollar 1 Week FX Volatility,Active
TAIWAN DOLLAR 1Y FX VOLATILITY,FVTWD1Y,1999/8/11,1999,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,Taiwan Dollar 1 Year FX Volatility,Active
TAIWAN DOLLAR 2M FX VOLATILITY,FVTWD2M,1999/8/11,1999,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,Taiwan Dollar 2 Month FX Volatility,Active
TAIWAN DOLLAR 3M FX VOLATILITY,FVTWD3M,1999/8/11,1999,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,Taiwan Dollar 3 Month FX Volatility,Active
TAIWAN DOLLAR 6M FX VOLATILITY,FVTWD6M,1999/8/11,1999,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,Taiwan Dollar 6 Month FX Volatility,Active
TAIWAN DOLLAR 9M FX VOLATILITY,FVTWD9M,1999/8/11,1999,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,Taiwan Dollar 9 Month FX Volatility,Active
TAIWAN DOLLAR SPOT WEEK FX VOL,FVTWDSW,2003/2/28,2003,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,Taiwan Dollar Spot Week FX Volatility,Active
TAIWAN NEW $ TO US $ (RFV),USTAIWD,1986/1/2,1986,Exchange Rates,Taiwanese Dollar,United States Dollar,GTIS - FTID/TR,Taiwan New$ to United States Dollar (Refinitiv),Active
TAIWAN NEW $ TO US $ 10D FWD (TW),U$NTD10,1992/1/6,1992,Exchange Rates,Taiwanese Dollar,United States Dollar,TEJ - The Taiwan Economic Journal,Taiwan New$ to United States Dollar 10D Forward (TW),Active
TAIWAN NEW $ TO US $ 1M FWD (TW),U$NTD1M,1992/1/6,1992,Exchange Rates,Taiwanese Dollar,United States Dollar,TEJ - The Taiwan Economic Journal,Taiwan New$ to United States Dollar 1 Month Forward (TW),Active
TAIWAN NEW $ TO US $ 1M FWD (WMR),USTWD1F,1996/12/31,1996,Exchange Rates,Taiwanese Dollar,United States Dollar,WM/Reuters,Taiwan New$ to United States Dollar 1 Month Forward (WMR),Active
TAIWAN NEW $ TO US $ 1W FWD (WMR),USTWDWF,1997/10/27,1997,Exchange Rates,Taiwanese Dollar,United States Dollar,WM/Reuters,Taiwan New$ to United States Dollar 1 Week Forward (WMR),Active
TAIWAN NEW $ TO US $ 1Y FWD (WMR),USTWDYF,1996/12/31,1996,Exchange Rates,Taiwanese Dollar,United States Dollar,WM/Reuters,Taiwan New$ to United States Dollar 1 Year Forward (WMR),Active
TAIWAN NEW $ TO US $ 2M FWD (TW),U$NTD2M,1992/1/6,1992,Exchange Rates,Taiwanese Dollar,United States Dollar,TEJ - The Taiwan Economic Journal,Taiwan New$ to United States Dollar 2 Month Forward (TW),Active
TAIWAN NEW $ TO US $ 2M FWD (WMR),USTWD2F,1996/12/31,1996,Exchange Rates,Taiwanese Dollar,United States Dollar,WM/Reuters,Taiwan New$ to United States Dollar 2 Month Forward (WMR),Active
TAIWAN NEW $ TO US $ 3M FWD (TW),U$NTD3M,1992/1/6,1992,Exchange Rates,Taiwanese Dollar,United States Dollar,TEJ - The Taiwan Economic Journal,Taiwan New$ to United States Dollar 3 Month Forward (TW),Active
TAIWAN NEW $ TO US $ 3M FWD (WMR),USTWD3F,1996/12/31,1996,Exchange Rates,Taiwanese Dollar,United States Dollar,WM/Reuters,Taiwan New$ to United States Dollar 3 Month Forward (WMR),Active
TAIWAN NEW $ TO US $ 6M FWD (TW),U$NTD6M,1992/1/6,1992,Exchange Rates,Taiwanese Dollar,United States Dollar,TEJ - The Taiwan Economic Journal,Taiwan New$ to United States Dollar 6 Month Forward (TW),Active
TAIWAN NEW $ TO US $ 6M FWD (WMR),USTWD6F,1996/12/31,1996,Exchange Rates,Taiwanese Dollar,United States Dollar,WM/Reuters,Taiwan New$ to United States Dollar 6 Month Forward (WMR),Active
TAIWAN NEW $ TO US $ 9M FWD (WMR),USTWD9F,1997/10/27,1997,Exchange Rates,Taiwanese Dollar,United States Dollar,WM/Reuters,Taiwan New$ to United States Dollar 9 Month Forward (WMR),Active
TAIWAN NEW $ TO US $ NOON NY,U$TWFR2,1983/10/3,1983,Exchange Rates,Taiwanese Dollar,United States Dollar,"Federal Reserve, United States",Taiwan New$ to United States Dollar Noon NY,Active
TAIWANESE $ TO US $ 1W (TP)(SUSP),PDTWD1W,2005/8/25,2005,Exchange Rates,Taiwanese Dollar,United States Dollar,Tullett Prebon,Taiwanese$ to United States Dollar 1 Week (TP) (Susp),Active
TAIWANESE $ TO US $ 3M NDF (TP),PDTWD3M,2006/5/3,2006,Exchange Rates,Taiwanese Dollar,United States Dollar,Tullett Prebon,Taiwanese$ to United States Dollar 3 Month Non Deliverable Forward (TP),Active
TAIWANESE $ TO US $ 3Y (TP)(SUSP),PDTWD3Y,2005/8/25,2005,Exchange Rates,Taiwanese Dollar,United States Dollar,Tullett Prebon,Taiwanese$ to United States Dollar 3 Year (TP) (Susp),Active
TAIWANESE $ TO US $ 4Y (TP)(SUSP),PDTWD4Y,2005/8/25,2005,Exchange Rates,Taiwanese Dollar,United States Dollar,Tullett Prebon,Taiwanese$ to United States Dollar 4 Year (TP) (Susp),Active
TAIWANESE $ TO US $ 5Y (TP)(SUSP),PDTWD5Y,2005/8/25,2005,Exchange Rates,Taiwanese Dollar,United States Dollar,Tullett Prebon,Taiwanese$ to United States Dollar 5 Year (TP) (Susp),Active
TAIWANESE $ TO US $ REF SPOT (TP),PDTWDSR,2005/8/25,2005,Exchange Rates,Taiwanese Dollar,United States Dollar,Tullett Prebon,Taiwanese$ to United States Dollar REF Spot (TP),Active
TAJIK SOMONI TO US $ (RFV),TDTJSSP,2007/3/15,2007,Exchange Rates,Tajik Somoni,United States Dollar,Refinitiv,Tajik Somoni to United States Dollar (Refinitiv),Active
TAJIKISTANI SOMONI TO US $ (IMF/TR),RTJSUSD,1992/1/15,1992,Exchange Rates,-,United States Dollar,-,Tajikistani Somoni to United States Dollar (IMF / TR),Active
TAJIKISTANI SOMONI TO US$,TAJIKS$,2006/1/2,2006,Exchange Rates,Tajik Somoni,United States Dollar,National Bank of Tajikistan,Tajikistani Somoni to United States Dollar,Active
TANZANIAN SHILLING TO US $ (RFV),TDTZSSP,1995/4/10,1995,Exchange Rates,Tanzanian Shilling,United States Dollar,Refinitiv,Tanzanian Shilling to United States Dollar (Refinitiv),Active
TANZANIAN SHILLING TO US $ (WMR),TANSHL$,1998/12/1,1998,Exchange Rates,Tanzanian Shilling,United States Dollar,WM/Reuters,Tanzanian Shilling to United States Dollar (WMR),Active
THAI BAHT 1M FX VOLATILITY,FVTHB1M,1997/8/11,1997,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht 1 Month FX Volatility,Active
THAI BAHT 1Y FX VOLATILITY,FVTHB1Y,1997/8/11,1997,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht 1 Year FX Volatility,Active
THAI BAHT 2M FX VOLATILITY,FVTHB2M,1997/8/11,1997,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht 2 Month FX Volatility,Active
THAI BAHT 3M FX VOLATILITY,FVTHB3M,1997/8/11,1997,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht 3 Month FX Volatility,Active
THAI BAHT 6M FX VOLATILITY,FVTHB6M,1997/8/11,1997,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht 6 Month FX Volatility,Active
THAI BAHT 9M FX VOLATILITY,FVTHB9M,2003/1/8,2003,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht 9 Month FX Volatility,Active
THAI BAHT OFFSH. TO US $ 1M FWD(WMR),USTOF1F,2007/3/23,2007,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht Offsh to United States Dollar 1 Month Forward (WMR),Active
THAI BAHT OFFSH. TO US $ 1W FWD(WMR),USTOFWF,2007/3/23,2007,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht Offsh to United States Dollar 1 Week Forward (WMR),Active
THAI BAHT OFFSH. TO US $ 1Y FWD(WMR),USTOFYF,2007/3/23,2007,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht Offsh to United States Dollar 1 Year Forward (WMR),Active
THAI BAHT OFFSH. TO US $ 2M FWD(WMR),USTOF2F,2007/3/23,2007,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht Offsh to United States Dollar 2 Month Forward (WMR),Active
THAI BAHT OFFSH. TO US $ 3M FWD(WMR),USTOF3F,2007/3/23,2007,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht Offsh to United States Dollar 3 Month Forward (WMR),Active
THAI BAHT OFFSH. TO US $ 6M FWD(WMR),USTOF6F,2007/3/23,2007,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht Offsh to United States Dollar 6 Month Forward (WMR),Active
THAI BAHT OFFSH. TO US $ 9M FWD(WMR),USTOF9F,2007/3/23,2007,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht Offsh to United States Dollar 9 Month Forward (WMR),Active
THAI BAHT OFFSH. TO US$ T/N FWD(WMR),USTOFTN,2007/3/23,2007,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht Offsh to United States Dollar Tomorrow Next Forward (WMR),Active
THAI BAHT OFFSHORE TO US $ (RFV),TUSTOSR,1997/6/10,1997,Exchange Rates,-,United States Dollar,-,Thai Baht Offshore to United States Dollar (Refinitiv),Active
THAI BAHT OFFSHORE TO US $ (WMR),THABAX$,2007/1/26,2007,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht Offshore to United States Dollar (WMR),Active
THAI BAHT OFFSHORE TO US$ SPOT RATE,CYE0602,1997/6/10,1997,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht Offshore to United States Dollar Spot Rate,Active
THAI BAHT ONSHORE TO US$ SPOT RATE,CYE0603,1991/5/6,1991,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht Onshore to United States Dollar Spot Rate,Active
THAI BAHT SPOT WEEK FX VOL,FVTHBSW,2003/2/28,2003,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht Spot Week FX Volatility,Active
THAI BAHT TO US $ 1M FWD (RFV),TDTHB1M,1995/3/17,1995,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht to United States Dollar 1 Month Forward (Refinitiv),Active
THAI BAHT TO US $ 1M FWD (WMR),USTHB1F,1996/12/31,1996,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht to United States Dollar 1 Month Forward (WMR),Active
THAI BAHT TO US $ 1W FWD (WMR),USTHBWF,1997/10/27,1997,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht to United States Dollar 1 Week Forward (WMR),Active
THAI BAHT TO US $ 1Y FWD (RFV),TDTHB1Y,1995/3/17,1995,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht to United States Dollar 1 Year Forward (Refinitiv),Active
THAI BAHT TO US $ 1Y FWD (WMR),USTHBYF,1996/12/31,1996,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht to United States Dollar 1 Year Forward (WMR),Active
THAI BAHT TO US $ 2M FWD (RFV),TDTHB2M,1995/3/17,1995,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht to United States Dollar 2 Month Forward (Refinitiv),Active
THAI BAHT TO US $ 2M FWD (WMR),USTHB2F,1996/12/31,1996,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht to United States Dollar 2 Month Forward (WMR),Active
THAI BAHT TO US $ 2Y FWD,USTHB2Y,2011/7/8,2011,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht to United States Dollar 2 Year Forward,Active
THAI BAHT TO US $ 3M FWD (RFV),TDTHB3M,1995/3/17,1995,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht to United States Dollar 3 Month Forward (Refinitiv),Active
THAI BAHT TO US $ 3M FWD (WMR),USTHB3F,1996/12/31,1996,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht to United States Dollar 3 Month Forward (WMR),Active
THAI BAHT TO US $ 6M FWD (RFV),TDTHB6M,1995/3/17,1995,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,Thai Baht to United States Dollar 6 Month Forward (Refinitiv),Active
THAI BAHT TO US $ 6M FWD (WMR),USTHB6F,1996/12/31,1996,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht to United States Dollar 6 Month Forward (WMR),Active
THAI BAHT TO US $ 9M FWD (WMR),USTHB9F,1997/10/27,1997,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht to United States Dollar 9 Month Forward (WMR),Active
THAI BAHT TO US $ NOON NY,U$TBFR2,1981/1/2,1981,Exchange Rates,Thai Baht,United States Dollar,"Federal Reserve, United States",Thai Baht to United States Dollar Noon NY,Active
THAI BAHT TO US $ T/N FWD (WMR),USTHBTN,1997/10/27,1997,Exchange Rates,Thai Baht,United States Dollar,WM/Reuters,Thai Baht to United States Dollar Tomorrow Next Forward (WMR),Active
THAI BHAT TO US $ 1M FWD (TP),PDTHB1M,2006/6/7,2006,Exchange Rates,Thai Baht,United States Dollar,Tullett Prebon,Thai Bhat to United States Dollar 1 Month Forward (TP),Active
THAI BHAT TO US $ 1W FWD (TP),PDTHB1W,2006/6/7,2006,Exchange Rates,Thai Baht,United States Dollar,Tullett Prebon,Thai Bhat to United States Dollar 1 Week Forward (TP),Active
THAI BHAT TO US $ 1Y FWD (TP),PDTHB1Y,2006/6/7,2006,Exchange Rates,Thai Baht,United States Dollar,Tullett Prebon,Thai Bhat to United States Dollar 1 Year Forward (TP),Active
THAI BHAT TO US $ 2M FWD (TP),PDTHB2M,2006/6/7,2006,Exchange Rates,Thai Baht,United States Dollar,Tullett Prebon,Thai Bhat to United States Dollar 2 Month Forward (TP),Active
THAI BHAT TO US $ 3M FWD (TP),PDTHB3M,2006/6/7,2006,Exchange Rates,Thai Baht,United States Dollar,Tullett Prebon,Thai Bhat to United States Dollar 3 Month Forward (TP),Active
THAI BHAT TO US $ 6M FWD (TP),PDTHB6M,2006/6/7,2006,Exchange Rates,Thai Baht,United States Dollar,Tullett Prebon,Thai Bhat to United States Dollar 6 Month Forward (TP),Active
THAI BHAT TO US $ 9M FWD (TP),PDTHB9M,2006/6/7,2006,Exchange Rates,Thai Baht,United States Dollar,Tullett Prebon,Thai Bhat to United States Dollar 9 Month Forward (TP),Active
THAI BHAT TO US $ SPOT (TP),PDTHBSP,2006/6/7,2006,Exchange Rates,Thai Baht,United States Dollar,Tullett Prebon,Thai Bhat to United States Dollar Spot (TP),Active
THAI BHAT TO US $ T/N FWD (TP),PDTHBTN,2006/6/7,2006,Exchange Rates,Thai Baht,United States Dollar,Tullett Prebon,Thai Bhat to United States Dollar Tomorrow Next Forward (TP),Active
THB TO USD (BOE),THUSBOE,2005/4/1,2005,Exchange Rates,Thai Baht,United States Dollar,Bank of England,THB to USD (BOE),Active
THB TO USD 1WEEK FORWARD,TDTHB1W,2007/3/6,2007,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,THB to USD 1WEEK Forward,Active
THB TO USD 2YEAR FORWARD,TDTHB2Y,2007/3/6,2007,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,THB to USD 2YEAR Forward,Active
THB TO USD 9MONTH FORWARD,TDTHB9M,2007/3/6,2007,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,THB to USD 9MONTH Forward,Active
THB TO USD O/N FORWARD,TDTHBON,2007/3/6,2007,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,THB to USD Overnight Forward,Active
THB TO USD PTAX (BR),THUSCBR,2003/1/3,2003,Exchange Rates,Thai Baht,United States Dollar,Banco Central do Brasil,THB to USD Ptax (BR),Active
THB TO USD TOM/NEXT FORWARD,TDTHBTN,2007/3/6,2007,Exchange Rates,Thai Baht,United States Dollar,Refinitiv,THB to USD Tom / Next Forward,Active
TJS TO USD PTAX (BR),TJUSCBR,2011/10/7,2011,Exchange Rates,-,United States Dollar,-,TJS to USD Ptax (BR),Active
TMT TO USD PTAX (BR),TMUSCBR,2011/10/7,2011,Exchange Rates,-,United States Dollar,-,TMT to USD Ptax (BR),Active
TND TO USD PTAX (BR),TNUSCBR,2003/1/3,2003,Exchange Rates,Tunisian Dinar,United States Dollar,Banco Central do Brasil,TND to USD Ptax (BR),Active
TONGA PA'ANGA TO US $ (T4),TDTOPSP,2005/3/18,2005,Exchange Rates,Tongan Pa'anga,United States Dollar,Tenfore,Tonga PA'Anga to United States Dollar (T4),Active
TONGAN PA'ANGA TO US $ (RFV),TONGAPI,2004/1/12,2004,Exchange Rates,Tongan Pa'anga,United States Dollar,Refinitiv,Tongan PA'Anga to United States Dollar (Refinitiv),Active
TRINIDAD AND TOBAGO TO US $ (RFV),TDTTDSP,1994/9/7,1994,Exchange Rates,Trinidad & Tobago Dollar,United States Dollar,Refinitiv,Trinidad and Tobago to United States Dollar (Refinitiv),Active
TRINIDAD AND TOBAGO TO US $ (WMR),TTOBDO$,2004/1/12,2004,Exchange Rates,Trinidad & Tobago Dollar,United States Dollar,WM/Reuters,Trinidad and Tobago to United States Dollar (WMR),Active
TRY TO USD 12MONTH FORWARD,TDTRY1Y,2006/12/14,2006,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 12MONTH Forward,Active
TRY TO USD 1MONTH FORWARD,TDTRY1M,2006/4/26,2006,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 1MONTH Forward,Active
TRY TO USD 1WEEK FORWARD,TDTRY1W,2007/3/6,2007,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 1WEEK Forward,Active
TRY TO USD 2MONTH FORWARD,TDTRY2M,2006/4/26,2006,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 2MONTH Forward,Active
TRY TO USD 2WEEK FORWARD,TDTRY2W,2007/3/6,2007,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 2WEEK Forward,Active
TRY TO USD 2YEAR FORWARD,TDTRY2Y,2007/3/6,2007,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 2YEAR Forward,Active
TRY TO USD 3MONTH FORWARD,TDTRY3M,2006/4/26,2006,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 3MONTH Forward,Active
TRY TO USD 3WEEK FORWARD,TDTRY3W,2007/3/6,2007,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 3WEEK Forward,Active
TRY TO USD 3YEAR FORWARD,TDTRY3Y,2007/3/6,2007,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 3YEAR Forward,Active
TRY TO USD 6MONTH FORWARD,TDTRY6M,2006/12/14,2006,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 6MONTH Forward,Active
TRY TO USD 9MONTH FORWARD,TDTRY9M,2007/3/6,2007,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD 9MONTH Forward,Active
TRY TO USD PTAX (BR),TRUSCBR,2003/1/3,2003,Exchange Rates,Turkish Lira,United States Dollar,Banco Central do Brasil,TRY to USD Ptax (BR),Active
TRY TO USD TOM/NEXT FORWARD,TDTRYTN,2007/3/6,2007,Exchange Rates,Turkish Lira,United States Dollar,Refinitiv,TRY to USD Tom / Next Forward,Active
TTD TO USD PTAX (BR),TTUSCBR,2003/1/3,2003,Exchange Rates,Trinidad & Tobago Dollar,United States Dollar,Banco Central do Brasil,TTD to USD Ptax (BR),Active
TUNISIAN DINAR TO US $ (RFV),USTUNIS,2000/11/29,2000,Exchange Rates,Tunisian Dinar,United States Dollar,GTIS - FTID/TR,Tunisian Dinar to United States Dollar (Refinitiv),Active
TUNISIAN DINAR TO US $ (RFV),TDTNDSP,1990/9/13,1990,Exchange Rates,Tunisian Dinar,United States Dollar,Refinitiv,Tunisian Dinar to United States Dollar (Refinitiv),Active
TUNISIAN DINAR TO US $ 1M FWD (WMR),USTND1F,2004/3/29,2004,Exchange Rates,Tunisian Dinar,United States Dollar,WM/Reuters,Tunisian Dinar to United States Dollar 1 Month Forward (WMR),Active
TUNISIAN DINAR TO US $ 1W FWD (WMR),USTND1W,2004/3/29,2004,Exchange Rates,Tunisian Dinar,United States Dollar,WM/Reuters,Tunisian Dinar to United States Dollar 1 Week Forward (WMR),Active
TUNISIAN DINAR TO US $ 1Y FWD (WMR),USTND1Y,2004/3/29,2004,Exchange Rates,Tunisian Dinar,United States Dollar,WM/Reuters,Tunisian Dinar to United States Dollar 1 Year Forward (WMR),Active
TUNISIAN DINAR TO US $ 2M FWD (WMR),USTND2F,2004/3/29,2004,Exchange Rates,Tunisian Dinar,United States Dollar,WM/Reuters,Tunisian Dinar to United States Dollar 2 Month Forward (WMR),Active
TUNISIAN DINAR TO US $ 2Y FWD (WMR),USTND2Y,2004/3/29,2004,Exchange Rates,Tunisian Dinar,United States Dollar,WM/Reuters,Tunisian Dinar to United States Dollar 2 Year Forward (WMR),Active
TUNISIAN DINAR TO US $ 3M FWD (WMR),USTND3F,2004/3/29,2004,Exchange Rates,Tunisian Dinar,United States Dollar,WM/Reuters,Tunisian Dinar to United States Dollar 3 Month Forward (WMR),Active
TUNISIAN DINAR TO US $ 6M FWD (WMR),USTND6F,2004/3/29,2004,Exchange Rates,Tunisian Dinar,United States Dollar,WM/Reuters,Tunisian Dinar to United States Dollar 6 Month Forward (WMR),Active
TUNISIAN DINAR TO US $ 9M FWD (WMR),USTND9F,2004/3/29,2004,Exchange Rates,Tunisian Dinar,United States Dollar,WM/Reuters,Tunisian Dinar to United States Dollar 9 Month Forward (WMR),Active
TUNISIAN DINAR TO US $ TN FWD (WMR),USTNDTN,2004/3/29,2004,Exchange Rates,Tunisian Dinar,United States Dollar,WM/Reuters,Tunisian Dinar to United States Dollar TN Forward (WMR),Active
TURKMENISTAN MANAT TO US $ (RFV),TDTMMSP,2004/11/8,2004,Exchange Rates,Turkmenian Manat,United States Dollar,Refinitiv,Turkmenistan Manat to United States Dollar (Refinitiv),Active
TWD TO USD 12MONTH FORWARD,TDTWD1Y,2007/3/6,2007,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,TWD to USD 12MONTH Forward,Active
TWD TO USD 1M NDF,TWUSN1M,2010/11/25,2010,Exchange Rates,Taiwanese Dollar,United States Dollar,WM/Reuters,TWD to USD 1 Month Non Deliverable Forward,Active
TWD TO USD 1MONTH FORWARD,TDTWD1M,2006/4/26,2006,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,TWD to USD 1MONTH Forward,Active
TWD TO USD 1WEEK FORWARD,TDTWD1W,2007/3/6,2007,Exchange Rates,Taiwanese Dollar,United States Dollar,Refinitiv,TWD to USD 1WEEK Forward,Active
