DATE\UNIT,Australian dollar/Euro (EXR.D.AUD.EUR.SP00.A),Bulgarian lev/Euro (EXR.D.BGN.EUR.SP00.A),Brazilian real/Euro (EXR.D.BRL.EUR.SP00.A),Canadian dollar/Euro (EXR.D.CAD.EUR.SP00.A),Swiss franc/Euro (EXR.D.CHF.EUR.SP00.A),Chinese yuan renminbi/Euro (EXR.D.CNY.EUR.SP00.A),Cyprus pound/Euro (EXR.D.CYP.EUR.SP00.A),Czech koruna/Euro (EXR.D.CZK.EUR.SP00.A),Danish krone/Euro (EXR.D.DKK.EUR.SP00.A),Estonian kroon/Euro (EXR.D.EEK.EUR.SP00.A),UK pound sterling/Euro (EXR.D.GBP.EUR.SP00.A),Greek drachma/Euro (EXR.D.GRD.EUR.SP00.A),Hong Kong dollar/Euro (EXR.D.HKD.EUR.SP00.A),Croatian kuna/Euro (EXR.D.HRK.EUR.SP00.A),Hungarian forint/Euro (EXR.D.HUF.EUR.SP00.A),Indonesian rupiah/Euro (EXR.D.IDR.EUR.SP00.A),Israeli shekel/Euro (EXR.D.ILS.EUR.SP00.A),Indian rupee/Euro (EXR.D.INR.EUR.SP00.A),Iceland krona/Euro (EXR.D.ISK.EUR.SP00.A),Japanese yen/Euro (EXR.D.JPY.EUR.SP00.A),Korean won (Republic)/Euro (EXR.D.KRW.EUR.SP00.A),Lithuanian litas/Euro (EXR.D.LTL.EUR.SP00.A),Latvian lats/Euro (EXR.D.LVL.EUR.SP00.A),Maltese lira/Euro (EXR.D.MTL.EUR.SP00.A),Mexican peso/Euro (EXR.D.MXN.EUR.SP00.A),Malaysian ringgit/Euro (EXR.D.MYR.EUR.SP00.A),Norwegian krone/Euro (EXR.D.NOK.EUR.SP00.A),New Zealand dollar/Euro (EXR.D.NZD.EUR.SP00.A),Philippine peso/Euro (EXR.D.PHP.EUR.SP00.A),Polish zloty/Euro (EXR.D.PLN.EUR.SP00.A),Romanian leu/Euro (EXR.D.RON.EUR.SP00.A),Russian rouble/Euro (EXR.D.RUB.EUR.SP00.A),Swedish krona/Euro (EXR.D.SEK.EUR.SP00.A),Singapore dollar/Euro (EXR.D.SGD.EUR.SP00.A),Slovenian tolar/Euro (EXR.D.SIT.EUR.SP00.A),Slovak koruna/Euro (EXR.D.SKK.EUR.SP00.A),Thai baht/Euro (EXR.D.THB.EUR.SP00.A),Turkish lira/Euro (EXR.D.TRY.EUR.SP00.A),US dollar/Euro (EXR.D.USD.EUR.SP00.A),South African rand/Euro (EXR.D.ZAR.EUR.SP00.A)
2021/11/26,1.5795,1.9558,6.3286,1.4397,1.0446,7.2149,,25.662,7.4365,,0.8462,,8.8045,7.5228,368.56,16248.69,3.5863,84.5395,147.4,128.82,1348.9,,,,24.4974,4.7863,10.1613,1.6538,56.997,4.7117,4.9498,84.9702,10.26,1.547,,,38.006,13.7642,1.1291,18.2448
2021/11/25,1.5627,1.9558,6.2643,1.4223,1.048,7.1676,,25.475,7.4362,,0.84295,,8.7514,7.5225,366.61,16034.61,3.547,83.6074,147,129.41,1337.04,,,,24.1647,4.7468,10.0655,1.6394,56.451,4.6661,4.9494,83.9075,10.176,1.535,,,37.496,13.4739,1.1223,17.8177
2021/11/24,1.5549,1.9558,6.2705,1.4227,1.0484,7.16,,25.501,7.4367,,0.83935,,8.7372,7.519,369.15,16018.25,3.5163,83.439,146.6,129.06,1331.51,,,,23.833,4.7183,10.026,1.6257,56.504,4.6802,4.9493,83.8087,10.1905,1.533,,,37.389,13.5022,1.1206,17.8078
2021/11/23,1.5581,1.9558,6.3298,1.4324,1.0492,7.1943,,25.445,7.4364,,0.84185,,8.7744,7.524,370.91,16069.18,3.5014,83.8395,147.6,129.36,1340.6,,,,23.7773,4.7277,10.071,1.6241,57.119,4.7119,4.9495,84.5002,10.133,1.5381,,,37.275,14.1306,1.1259,17.849
2021/11/22,1.5532,1.9558,6.3043,1.4257,1.0454,7.1975,,25.373,7.4368,,0.83923,,8.7875,7.5185,369.12,16075.81,3.4842,83.852,148.2,128.69,1338.72,,,,23.5855,4.7204,10.0715,1.6095,57.146,4.6984,4.9496,84.4872,10.128,1.5357,,,37.116,12.6714,1.1278,17.7799
2021/11/19,1.5581,1.9558,6.268,1.4254,1.0462,7.2027,,25.413,7.4366,,0.83928,,8.7832,7.516,367.8,16105.54,3.4887,83.6905,147.8,128.22,1344.64,,,,23.4637,4.7152,10.0483,1.6098,57.073,4.6818,4.9495,82.8124,10.096,1.5344,,,36.969,12.5247,1.1271,17.7513
2021/11/18,1.558,1.9558,6.2839,1.4295,1.0511,7.2419,,25.23,7.4362,,0.84173,,8.8366,7.512,363.69,16138.1,3.4941,84.218,148.8,129.58,1342.26,,,,23.5605,4.7439,9.9523,1.6106,57.099,4.6565,4.9497,82.82,10.0555,1.5408,,,37.03,12.5522,1.1345,17.7211
2021/11/17,1.5521,1.9558,6.2028,1.4206,1.053,7.217,,25.22,7.4365,,0.8409,,8.814,7.5116,364.73,16117.38,3.4658,84.03,149.8,129.78,1337.42,,,,23.4259,4.729,9.8895,1.6162,56.944,4.6571,4.9493,82.0791,10.0303,1.5364,,,36.969,11.8601,1.1316,17.5176
2021/11/16,1.549,1.9558,6.1838,1.4248,1.0528,7.2627,,25.227,7.4367,,0.84533,,8.8544,7.5099,366.35,16182.27,3.5148,84.5404,150.4,129.89,1343,,,,23.4423,4.7359,9.8863,1.6186,57.225,4.6545,4.9493,83.1933,10.0293,1.5393,,,37.153,11.602,1.1368,17.3177
2021/11/15,1.5537,1.9558,6.2458,1.4334,1.0533,7.3034,,25.217,7.4375,,0.85165,,8.9156,7.5128,365.98,16225.69,3.5501,85.143,150.4,130.32,1350.36,,,,23.5097,4.7624,9.9173,1.6174,57.309,4.6374,4.9496,82.8109,10.007,1.5457,,,37.428,11.4643,1.1444,17.3545
2021/11/12,1.569,1.9558,6.1902,1.4416,1.0568,7.3047,,25.238,7.437,,0.85505,,8.9206,7.5123,366.15,16239.91,3.56,85.193,150.4,130.5,1349.1,,,,23.6472,4.7692,9.9508,1.6293,56.995,4.6428,4.9488,82.6649,10.0085,1.5494,,,37.527,11.3987,1.1448,17.4919
2021/11/11,1.5699,1.9558,6.2383,1.4419,1.0561,7.3292,,25.254,7.4372,,0.85538,,8.9299,7.5118,364.8,16342.32,3.5754,85.309,150.4,130.59,1353.13,,,,23.5367,4.7765,9.9695,1.6318,57.372,4.6296,4.9474,81.5313,9.9648,1.5516,,,37.652,11.3605,1.146,17.4775
2021/11/10,1.5697,1.9558,6.2965,1.4371,1.0555,7.3866,,25.209,7.4376,,0.85548,,9.0035,7.5165,362.15,16460.52,3.5938,85.8824,150.4,130.9,1362.58,,,,23.5282,4.8006,9.8848,1.6285,57.859,4.6121,4.9496,81.8733,9.9645,1.5585,,,37.899,11.3563,1.1558,17.5294
2021/11/9,1.5642,1.9558,6.3847,1.4397,1.0592,7.3989,,25.197,7.4377,,0.8538,,9.0186,7.519,360.99,16500.26,3.5928,85.791,150.4,130.9,1362.47,,,,23.5335,4.8039,9.8555,1.6192,57.98,4.5926,4.9476,82.1148,9.8995,1.5601,,,37.932,11.2605,1.1577,17.3964
2021/11/8,1.5621,1.9558,6.4669,1.4411,1.0591,7.4048,,25.252,7.4383,,0.85478,,9.0175,7.5188,359.76,16507.4,3.5842,85.8135,150.4,131.29,1368.52,,,,23.6244,4.8111,9.8745,1.6151,58.019,4.5956,4.9491,82.6617,9.9588,1.5611,,,38.211,11.2782,1.1579,17.3716
2021/11/5,1.5594,1.9558,6.4193,1.4341,1.0559,7.3756,,25.275,7.4376,,0.85545,,8.967,7.5218,359.5,16504.97,3.5875,85.5415,150.2,130.98,1366.75,,,,23.6152,4.7919,9.8878,1.6242,57.949,4.6037,4.9496,82.0294,9.9033,1.5581,,,38.341,11.1858,1.1519,17.5039
2021/11/4,1.5602,1.9558,6.4833,1.4365,1.0554,7.3983,,25.469,7.4377,,0.8535,,9.0059,7.524,359.86,16618.72,3.6052,86.0955,150.2,131.77,1369.33,,,,23.8191,4.8052,9.859,1.6235,58.579,4.6067,4.9494,82.7443,9.906,1.5627,,,38.542,11.2503,1.1569,17.5896
2021/11/3,1.5574,1.9558,6.5663,1.4386,1.0568,7.4082,,25.546,7.4381,,0.84823,,9.0114,7.5195,358.88,16594.39,3.6291,86.2355,150.2,131.9,1369.05,,,,24.0953,4.8089,9.861,1.622,58.611,4.5875,4.9494,83.3463,9.912,1.5627,,,38.624,11.2219,1.1578,17.8613
2021/11/2,1.5544,1.9558,6.5907,1.4389,1.0594,7.4239,,25.572,7.4399,,0.84955,,9.0297,7.5307,359.35,16570.39,3.63,86.604,150.8,132.03,1363.97,,,,24.073,4.8135,9.792,1.626,58.56,4.6078,4.95,83.2159,9.8973,1.5637,,,38.568,11.0656,1.1603,17.9158
2021/11/1,1.54,1.9558,6.5426,1.4325,1.0562,7.4077,,25.634,7.4396,,0.84575,,9.0108,7.5253,360.48,16532.95,3.636,86.7275,150.2,132.19,1363.88,,,,23.9402,4.8066,9.7368,1.6097,58.55,4.6225,4.9493,82.2438,9.9135,1.5624,,,38.613,11.0202,1.1578,17.7451
2021/10/29,1.5455,1.9558,6.5698,1.4383,1.0611,7.4488,,25.697,7.4389,,0.8449,,9.0563,7.527,360,16556.28,3.667,87.183,149.8,132.62,1362.92,,,,23.8048,4.8222,9.7495,1.6255,58.654,4.6215,4.9493,82.3284,9.9368,1.5676,,,38.72,11.1393,1.1645,17.7447
2021/10/28,1.5411,1.9558,6.4798,1.4325,1.0656,7.4169,,25.709,7.4391,,0.84373,,9.0167,7.5155,363.33,16468.73,3.6859,86.8032,149.6,131.7,1357.69,,,,23.5842,4.8111,9.7468,1.6146,58.717,4.6192,4.9495,81.6042,9.969,1.5623,,,38.547,11.1435,1.1593,17.5553
2021/10/27,1.5458,1.9558,6.451,1.4414,1.067,7.426,,25.684,7.4394,,0.8453,,9.0363,7.5145,364.05,16509.26,3.7062,87.201,149.8,132,1360.44,,,,23.4502,4.8263,9.7368,1.6211,58.924,4.6207,4.9484,81.495,9.9713,1.5665,,,38.65,11.0173,1.1617,17.3934
2021/10/26,1.5465,1.9558,6.462,1.4361,1.0684,7.4124,,25.7,7.4392,,0.84178,,9.0335,7.5225,365.29,16408.24,3.7178,87.082,150,132.47,1354.11,,,,23.4016,4.8174,9.6828,1.6172,58.947,4.6009,4.9468,80.6417,9.9848,1.5637,,,38.456,10.9744,1.1618,17.1309
2021/10/25,1.5505,1.9558,6.5405,1.4347,1.0666,7.4142,,25.734,7.4399,,0.8438,,9.0191,7.5273,365.84,16452.15,3.7207,87.216,149.8,131.88,1357.3,,,,23.4551,4.817,9.7098,1.6235,58.814,4.6187,4.9475,81.1067,10,1.5633,,,38.423,11.2232,1.1603,17.1563
2021/10/22,1.551,1.9558,6.6304,1.4341,1.0668,7.4337,,25.655,7.4405,,0.8437,,9.0412,7.5265,363.52,16500.43,3.7304,87.074,150.2,132.43,1368.39,,,,23.5402,4.8265,9.7075,1.6257,59.084,4.5975,4.9454,81.8586,9.9748,1.5669,,,38.763,11.183,1.163,17.0626
2021/10/21,1.5528,1.9558,6.5892,1.4359,1.069,7.4463,,25.615,7.4406,,0.8429,,9.0487,7.5132,363.39,16460.85,3.7379,87.1445,149.8,132.85,1370.6,,,,23.6004,4.8387,9.7065,1.6214,59.124,4.603,4.9467,82.9299,10.0145,1.5672,,,38.862,10.9681,1.1637,16.9215
2021/10/20,1.5528,1.9558,6.483,1.4349,1.0739,7.4302,,25.519,7.4404,,0.84503,,9.0375,7.5092,361.59,16404.06,3.7357,87.0086,150,132.78,1364.31,,,,23.4814,4.8369,9.7435,1.6219,58.972,4.585,4.9487,82.5141,10.015,1.5629,,,38.774,10.7821,1.1623,16.8307
2021/10/19,1.5601,1.9558,6.4806,1.4389,1.0716,7.4464,,25.505,7.4406,,0.84275,,9.0635,7.5083,360.64,16422.33,3.7425,87.5,150,133.12,1372.96,,,,23.7003,4.8619,9.734,1.6294,59.157,4.5729,4.9488,82.6346,10.03,1.5666,,,38.881,10.8484,1.1655,17.0003
2021/10/18,1.5707,1.9558,6.3651,1.4384,1.0712,7.4617,,25.453,7.44,,0.84438,,9.0268,7.5085,361.35,16371.79,3.7402,87.4083,150,132.46,1377.9,,,,23.7177,4.8406,9.7643,1.6436,59.025,4.5787,4.949,82.7185,10.0375,1.5659,,,38.827,10.774,1.1604,17.1217
2021/10/15,1.564,1.9558,6.3635,1.4342,1.0729,7.4663,,25.403,7.4402,,0.84368,,9.0258,7.5105,359.71,16292.6,3.7409,86.967,149.6,132.65,1371.21,,,,23.8542,4.8241,9.7625,1.6445,58.903,4.5644,4.9465,82.6325,10.0288,1.5637,,,38.669,10.7132,1.1602,17.0504
2021/10/14,1.5644,1.9558,6.3528,1.4361,1.0686,7.4683,,25.387,7.4406,,0.84618,,9.0244,7.5127,359,16353.05,3.7372,87.3355,149.6,131.65,1375.51,,,,23.8458,4.8195,9.7928,1.6506,58.778,4.5693,4.95,83.1225,10.0138,1.5642,,,38.524,10.6104,1.1602,17.162
2021/10/13,1.5722,1.9558,6.3814,1.4386,1.0722,7.4482,,25.369,7.4407,,0.84898,,8.9952,7.518,360.2,16438.27,3.7408,87.1095,150,131.3,1378.13,,,,23.9497,4.8098,9.8555,1.6647,58.564,4.5772,4.949,83.0248,10.1195,1.5646,,,38.478,10.4833,1.1562,17.194
2021/10/12,1.566,1.9558,6.3977,1.4395,1.0729,7.4522,,25.376,7.4408,,0.84755,,8.9915,7.5155,359.91,16396.85,3.7275,87.272,150,131.06,1383.4,,,,24.0232,4.8132,9.8608,1.6591,58.711,4.5805,4.9499,83.0176,10.1078,1.5664,,,38.501,10.4044,1.1555,17.265
2021/10/11,1.5751,1.9558,6.3719,1.4431,1.0722,7.4644,,25.399,7.4412,,0.84878,,9.0049,7.5155,360.7,16444.42,3.7358,87.334,150,130.7,1383.43,,,,24.0051,4.8264,9.888,1.668,58.924,4.5913,4.9493,82.963,10.1163,1.5665,,,39.195,10.3726,1.1574,17.3108
2021/10/8,1.5837,1.9558,6.3638,1.4499,1.0734,7.4591,,25.434,7.4413,,0.8489,,9.0066,7.5188,360.19,16430.43,3.7374,86.7495,149.4,129.32,1381.8,,,,23.8295,4.8335,9.8855,1.6686,58.43,4.6182,4.9483,83.239,10.1138,1.5681,,,39.161,10.311,1.1569,17.2259
2021/10/7,1.5839,1.9558,6.338,1.4545,1.0712,7.4536,,25.415,7.4399,,0.85023,,9.0008,7.515,358.16,16406.7,3.7353,86.408,148.8,128.78,1375.87,,,,23.7032,4.837,9.9388,1.6676,58.308,4.5458,4.9475,83.178,10.1453,1.5697,,,39.051,10.2594,1.1562,17.2074
2021/10/6,1.5913,1.9558,6.3584,1.4575,1.0715,7.4407,,25.415,7.4398,,0.8497,,8.9876,7.508,359.43,16487.75,3.7452,86.438,148.6,128.52,1379.91,,,,23.9641,4.8297,9.923,1.6728,58.804,4.5925,4.9458,83.6242,10.1628,1.5712,,,39.116,10.2802,1.1542,17.4561
2021/10/5,1.5937,1.9558,6.3106,1.4612,1.0752,7.4805,,25.308,7.4379,,0.85173,,9.0324,7.505,356.9,16506.62,3.7477,86.488,148,128.99,1376.12,,,,23.7904,4.8482,9.9155,1.665,58.893,4.5998,4.9477,84.1541,10.131,1.5743,,,39.203,10.2707,1.1602,17.3792
2021/10/4,1.5957,1.9558,6.2579,1.4668,1.0768,7.5013,,25.32,7.4374,,0.8553,,9.0597,7.493,355.9,16575.85,3.7456,86.4025,150.1,129.21,1372.5,,,,23.8512,4.8569,9.977,1.6687,59.06,4.5685,4.9478,84.7198,10.1435,1.5777,,,39.242,10.2816,1.1636,17.3166
2021/10/1,1.5985,1.9558,6.2816,1.4698,1.0791,7.4781,,25.309,7.4372,,0.85653,,9.0304,7.498,358.16,16563.71,3.7353,85.975,149.7,128.97,1371.32,,,,23.7955,4.8482,10.0204,1.6751,58.752,4.5826,4.947,84.7187,10.1538,1.5733,,,39.022,10.2583,1.16,17.3449
2021/9/30,1.6095,1.9558,6.2631,1.475,1.083,7.4847,,25.495,7.436,,0.86053,,9.0184,7.4889,360.19,16572.03,3.7363,86.0766,150.9,129.67,1371.58,,,,23.7439,4.8475,10.165,1.6858,59.066,4.6197,4.9475,84.3391,10.1683,1.576,,,39.235,10.2981,1.1579,17.5629
2021/9/29,1.6112,1.9558,6.3218,1.4793,1.0829,7.5347,,25.457,7.436,,0.86443,,9.0714,7.4975,359.6,16670.71,3.7425,86.467,150.7,129.89,1381.2,,,,23.7082,4.8769,10.143,1.6826,59.203,4.626,4.946,84.6823,10.183,1.5822,,,39.49,10.3168,1.1654,17.521
2021/9/28,1.6115,1.9558,6.3122,1.4776,1.084,7.5433,,25.517,7.436,,0.8595,,9.0882,7.5013,359.39,16697.39,3.7505,86.5595,149.7,130.17,1385.41,,,,23.5909,4.8843,10.102,1.6781,59.626,4.6176,4.9498,84.7497,10.1933,1.5846,,,39.46,10.3685,1.1678,17.6299
2021/9/27,1.6129,1.9558,6.2187,1.4812,1.085,7.5609,,25.443,7.436,,0.8542,,9.1054,7.5028,358.13,16673.16,3.7427,86.4025,150.1,129.74,1382.04,,,,23.5043,4.8991,10.0655,1.6711,59.881,4.5955,4.9495,84.9955,10.1738,1.584,,,39.276,10.3471,1.1698,17.6179
2021/9/24,1.6165,1.9558,6.2332,1.4895,1.083,7.5803,,25.408,7.4362,,0.85703,,9.124,7.4955,356.99,16747.11,3.75,86.471,150.9,129.49,1382.54,,,,23.628,4.9085,10.089,1.6687,59.597,4.6047,4.9508,85.5104,10.138,1.5865,,,39.2,10.359,1.1719,17.5453
2021/9/23,1.611,1.9558,6.1788,1.485,1.0831,7.5643,,25.352,7.4362,,0.85495,,9.1205,7.4945,356.15,16671.56,3.7491,86.367,151.7,128.88,1374.73,,,,23.4303,4.8992,10.086,1.6622,58.87,4.6077,4.9503,85.2372,10.1398,1.5798,,,38.964,10.246,1.1715,17.126
2021/9/22,1.6178,1.9558,6.1636,1.4997,1.082,7.585,,25.38,7.4361,,0.86,,9.1333,7.4935,355.28,16694.77,3.7592,86.622,152.1,128.5,1387.87,,,,23.5533,4.9174,10.1268,1.6696,58.995,4.6325,4.9505,85.3877,10.1758,1.5855,,,39.222,10.1523,1.1729,17.3368
2021/9/21,1.62,1.9558,6.2483,1.4995,1.0845,7.5945,,25.4,7.436,,0.85855,,9.1389,7.4975,354.63,16708.12,3.7664,86.4895,152.3,128.34,1388.85,,,,23.5912,4.9118,10.1828,1.6707,58.825,4.6261,4.9497,85.982,10.1763,1.5866,,,39.205,10.1586,1.1738,17.4427
2021/9/20,1.6201,1.9558,6.2495,1.5056,1.0883,7.5726,,25.432,7.4359,,0.85705,,9.1188,7.5055,353.97,16742.86,3.7635,86.272,152,128.18,1393.32,,,,23.6419,4.9098,10.243,1.6694,58.845,4.5997,4.9493,86.07,10.2173,1.5839,,,39.062,10.1512,1.1711,17.3301
2021/9/17,1.6111,1.9558,6.2039,1.4913,1.0931,7.6044,,25.296,7.436,,0.85363,,9.1691,7.5092,351.49,16762.9,3.7752,86.5335,151.4,129.61,1386.26,,,,23.4722,4.914,10.1208,1.6658,58.819,4.5804,4.9488,85.4338,10.1553,1.5851,,,39.145,10.1323,1.178,17.1891
2021/9/16,1.6077,1.9558,6.1611,1.4863,1.0886,7.5849,,25.281,7.436,,0.85025,,9.1575,7.5041,350.19,16766.34,3.7742,86.473,151.2,128.67,1380.44,,,,23.3728,4.8952,10.1293,1.6548,58.715,4.5763,4.9488,85.2347,10.1518,1.5805,,,38.918,9.9663,1.1763,17.0544
2021/9/15,1.6153,1.9558,6.1979,1.5004,1.0845,7.6069,,25.318,7.4361,,0.8551,,9.2021,7.4838,348.86,16826.33,3.7881,86.8625,151.2,129.11,1380.77,,,,23.4927,4.917,10.1418,1.6666,58.742,4.5501,4.9485,85.9738,10.136,1.586,,,38.865,9.9769,1.1824,16.8973
2021/9/14,1.6114,1.9558,6.1788,1.4951,1.0887,7.6168,,25.389,7.4361,,0.8526,,9.1899,7.476,350.05,16857.27,3.7968,87.037,151.2,130.08,1382.66,,,,23.5067,4.917,10.1745,1.6625,58.868,4.5542,4.9485,86.1062,10.1453,1.587,,,38.927,9.9848,1.1814,16.8097
2021/9/13,1.6015,1.9558,6.1563,1.4931,1.0873,7.6059,,25.348,7.4362,,0.8512,,9.1641,7.4775,349.58,16787.94,3.7795,86.844,151.4,129.62,1383.74,,,,23.401,4.8893,10.1885,1.6575,58.819,4.5518,4.9453,85.8875,10.1853,1.5821,,,38.762,9.9468,1.178,16.7103
2021/9/10,1.5986,1.9558,6.1436,1.4919,1.0854,7.6228,,25.288,7.4362,,0.8526,,9.2086,7.4861,349.88,16812.55,3.7871,86.9469,151.4,130.03,1380.55,,,,23.5404,4.8998,10.2028,1.6554,59.045,4.5417,4.9413,86.1085,10.1843,1.5847,,,38.655,9.9558,1.1841,16.6627
2021/9/9,1.6035,1.9558,6.267,1.5002,1.0861,7.6402,,25.398,7.4362,,0.85555,,9.2072,7.4859,350.88,16858.46,3.7926,87.0705,150.8,130.1,1382.73,,,,23.5363,4.9123,10.2648,1.6617,59.085,4.5335,4.9466,86.276,10.1863,1.5901,,,38.687,10.0272,1.1838,16.7458
2021/9/8,1.6027,1.9558,6.1718,1.4982,1.0888,7.6376,,25.394,7.436,,0.85873,,9.1971,7.479,350.14,16871.1,3.7936,87.0105,150.6,130.31,1377.95,,,,23.5314,4.9135,10.265,1.6633,59.282,4.5178,4.9495,86.626,10.174,1.5909,,,38.71,9.9891,1.1827,16.8839
2021/9/7,1.6044,1.9558,6.1323,1.4936,1.0853,7.667,,25.423,7.4362,,0.86115,,9.2197,7.479,348.59,16911.96,3.8018,87.1355,150.8,130.51,1380.15,,,,23.6659,4.9284,10.299,1.6667,59.566,4.518,4.9506,86.92,10.1515,1.5956,,,38.64,9.8735,1.186,16.9774
2021/9/6,1.5952,1.9558,6.1638,1.4883,1.0869,7.6611,,25.401,7.436,,0.8571,,9.2226,7.487,347.03,16876.96,3.7974,86.7135,150.6,130.34,1372.45,,,,23.6212,4.9212,10.2728,1.6612,59.267,4.5208,4.9478,86.5584,10.1658,1.5926,,,38.516,9.8199,1.1864,16.9075
2021/9/3,1.5961,1.9558,6.1279,1.4879,1.0863,7.6555,,25.422,7.4361,,0.8584,,9.2285,7.4973,348.4,16934.44,3.8023,86.7045,150.6,130.54,1374.06,,,,23.6503,4.9227,10.2738,1.6654,59.202,4.5088,4.9438,86.381,10.1708,1.5941,,,38.62,9.8574,1.1872,17.0285
2021/9/2,1.6038,1.9558,6.1429,1.4944,1.0848,7.6503,,25.382,7.436,,0.85915,,9.2075,7.501,347.85,16874.01,3.8029,86.5205,150.6,130.31,1372.66,,,,23.6529,4.9256,10.2938,1.6702,59.039,4.5069,4.9393,86.2301,10.1939,1.5921,,,38.446,9.7942,1.1846,16.9882
2021/9/1,1.6088,1.9558,6.0886,1.4879,1.0845,7.6421,,25.406,7.4361,,0.85863,,9.1907,7.49,348.03,16872.69,3.7846,86.348,149,130.35,1369.25,,,,23.6484,4.9085,10.2633,1.6776,59.163,4.5078,4.9346,86.3373,10.1961,1.5916,,,38.204,9.7985,1.1817,17.0532
2021/8/31,1.6156,1.9558,6.1386,1.4896,1.0799,7.6465,,25.523,7.436,,0.85875,,9.2086,7.49,348.8,16879.69,3.7951,86.385,149.6,129.95,1370.03,,,,23.7864,4.9194,10.26,1.676,58.765,4.5296,4.9359,86.76,10.1625,1.5897,,,38.129,9.831,1.1834,17.2282
2021/8/30,1.6167,1.9558,6.1529,1.4867,1.0798,7.6347,,25.566,7.4361,,0.85748,,9.1891,7.4935,348.3,16916.81,3.7998,86.5035,149.8,129.66,1375.03,,,,23.8273,4.9057,10.2395,1.6844,58.786,4.5678,4.9343,86.7119,10.1813,1.5881,,,38.271,9.8909,1.1801,17.2578
2021/8/27,1.622,1.9558,6.1692,1.4914,1.0796,7.6195,,25.563,7.4363,,0.85703,,9.1619,7.4886,350.87,16968.95,3.8007,86.701,149.2,129.59,1375.78,,,,23.9686,4.9279,10.3575,1.6927,58.754,4.5827,4.934,87.0549,10.2345,1.5888,,,38.406,9.8809,1.1761,17.5356
2021/8/26,1.6206,1.9558,6.1506,1.4838,1.0789,7.6285,,25.546,7.4366,,0.85718,,9.1625,7.4885,349.18,16996.28,3.7932,87.234,148.6,129.6,1373.36,,,,23.9001,4.9363,10.3615,1.6882,58.803,4.5779,4.9318,87.0756,10.2413,1.592,,,38.525,9.845,1.1767,17.542
2021/8/25,1.6191,1.9558,6.1707,1.4827,1.0739,7.6031,,25.531,7.4366,,0.8559,,9.1357,7.4925,348.76,16943.59,3.7925,87.152,148.6,129,1370.17,,,,23.7798,4.935,10.3863,1.69,58.495,4.5779,4.929,86.6276,10.2248,1.5901,,,38.465,9.8787,1.1736,17.5801
2021/8/24,1.6203,1.9558,6.2681,1.4822,1.0711,7.6042,,25.533,7.437,,0.85578,,9.1448,7.4938,349.69,16897,3.7789,87.0625,150,128.74,1369,,,,23.8606,4.9525,10.4003,1.6893,58.783,4.5792,4.928,86.7484,10.209,1.5918,,,38.595,9.8836,1.174,17.6902
2021/8/23,1.6311,1.9558,6.2826,1.4911,1.0744,7.599,,25.514,7.4369,,0.85635,,9.1313,7.4958,350.13,16870.3,3.7857,86.915,150.2,129.02,1372.54,,,,23.8334,4.952,10.487,1.7063,58.808,4.5868,4.9294,86.8572,10.2573,1.5924,,,39.091,9.915,1.1718,17.8218
2021/8/20,1.6373,1.9558,6.3622,1.5069,1.0711,7.5854,,25.559,7.4368,,0.8575,,9.0924,7.499,350.92,16887.06,3.7875,86.8025,149.4,127.97,1380.66,,,,23.6848,4.9456,10.6,1.7108,58.765,4.5895,4.9344,86.9259,10.3263,1.5907,,,38.946,9.9571,1.1671,17.875
2021/8/19,1.6319,1.9558,6.3662,1.4919,1.0723,7.5901,,25.501,7.4369,,0.85523,,9.1121,7.5028,350.98,16922.07,3.8024,86.9975,148.8,128.21,1375.34,,,,23.5852,4.9573,10.545,1.7101,59.084,4.5832,4.9295,86.7175,10.2798,1.5942,,,38.994,9.9731,1.1696,17.7504
2021/8/18,1.617,1.9558,6.1913,1.4793,1.0726,7.5976,,25.447,7.4368,,0.85183,,9.1299,7.4953,350.52,16872.12,3.79,87.047,148.4,128.67,1371.95,,,,23.4178,4.9682,10.422,1.698,59.15,4.5634,4.9254,86.3484,10.2233,1.5942,,,39.02,9.938,1.1723,17.4356
2021/8/17,1.6138,1.9558,6.2065,1.4838,1.0713,7.6244,,25.441,7.4365,,0.85323,,9.1704,7.491,351.15,16932.04,3.7991,87.439,148.4,128.57,1381.91,,,,23.4266,4.9869,10.3983,1.6983,59.346,4.5605,4.9256,86.3767,10.1948,1.5993,,,39.208,9.9113,1.1767,17.4416
2021/8/16,1.6059,1.9558,6.2143,1.4782,1.0758,7.6243,,25.427,7.4367,,0.84873,,9.1641,7.4946,351.89,16920.96,3.7871,87.3695,148.2,128.75,1374.09,,,,23.4319,4.9884,10.4048,1.6754,59.763,4.5653,4.9138,86.4513,10.2008,1.5967,,,39.371,9.9717,1.1772,17.3852
2021/8/13,1.6006,1.9558,6.1611,1.4724,1.0829,7.6237,,25.386,7.437,,0.85093,,9.1573,7.4983,353.03,16901.56,3.7837,87.374,148,129.64,1369.96,,,,23.3755,4.9854,10.3753,1.6776,59.543,4.574,4.9115,86.2279,10.1993,1.5967,,,39.213,10.0648,1.1765,17.4561
